Name,Alexander,Jones,KH Odd Red Z Poly,HFK Polyomial,HOMFLY
12a_1234,2-7*t+15*t^2-25*t^3+29*t^4-25*t^5+15*t^6-7*t^7+2*t^8,t^(-3)-3*t^(-2)+ 7*t^(-1)-11+ 16*t-19*t^2+ 20*t^3-18*t^4+ 14*t^5-10*t^6+ 5*t^7-2*t^8+ t^9,t^(-4) q^(-6) + 3 t^(-3) q^(-4) + 7 t^(-2) q^(-2) + 11 t^(-1) + 16 q^(2) + 19 t q^(4) + 20 t^(2) q^(6) + 18 t^(3) q^(8) + 14 t^(4) q^(10) + 10 t^(5) q^(12) + 5 t^(6) q^(14) + 2 t^(7) q^(16) + t^(8) q^(18),2a^(-4)m^(-5)+ 7a^(-3)m^(-4)+ 15a^(-2)m^(-3)+ 25a^(-1)m^(-2)+ 29a^(0)m^(-1)+ 25a^(1)m^(0)+ 15a^(2)m^(1)+ 7a^(3)m^(2)+ 2a^(4)m^(3),(2+v^2-5*v^4+3*v^6)+(5-3*v^2-14*v^4+8*v^6)*z^2+(4-8*v^2-14*v^4+5*v^6)*z^4+(1-5*v^2-6*v^4+v^6)*z^6+(-v^2-v^4)*z^8
12a_1235,1-4*t+9*t^2-16*t^3+23*t^4-27*t^5+23*t^6-16*t^7+9*t^8-4*t^9+t^10,t^(-6)-3*t^(-5)+ 6*t^(-4)-11*t^(-3)+ 16*t^(-2)-19*t^(-1)+ 21-19*t+ 16*t^2-11*t^3+ 6*t^4-3*t^5+ t^6,t^(-6) q^(-12) + 3 t^(-5) q^(-10) + 6 t^(-4) q^(-8) + 11 t^(-3) q^(-6) + 16 t^(-2) q^(-4) + 19 t^(-1) q^(-2) + 21 + 19 t q^(2) + 16 t^(2) q^(4) + 11 t^(3) q^(6) + 6 t^(4) q^(8) + 3 t^(5) q^(10) + t^(6) q^(12),1a^(-5)m^(-5)+ 4a^(-4)m^(-4)+ 9a^(-3)m^(-3)+ 16a^(-2)m^(-2)+ 23a^(-1)m^(-1)+ 27a^(0)m^(0)+ 23a^(1)m^(1)+ 16a^(2)m^(2)+ 9a^(3)m^(3)+ 4a^(4)m^(4)+ 1a^(5)m^(5),(v^(-2)-1+v^2)+(8*v^(-2)-17+8*v^2)*z^2+(12*v^(-2)-32+12*v^2)*z^4+(6*v^(-2)-24+6*v^2)*z^6+(v^(-2)-8+v^2)*z^8-z^10
12a_1236,2-9*t+21*t^2-33*t^3+37*t^4-33*t^5+21*t^6-9*t^7+2*t^8,t^(-7)-4*t^(-6)+ 9*t^(-5)-15*t^(-4)+ 21*t^(-3)-25*t^(-2)+ 26*t^(-1)-23+ 19*t-13*t^2+ 7*t^3-3*t^4+ t^5,t^(-6) q^(-14) + 4 t^(-5) q^(-12) + 9 t^(-4) q^(-10) + 15 t^(-3) q^(-8) + 21 t^(-2) q^(-6) + 25 t^(-1) q^(-4) + 26 q^(-2) + 23 t + 19 t^(2) q^(2) + 13 t^(3) q^(4) + 7 t^(4) q^(6) + 3 t^(5) q^(8) + t^(6) q^(10),2a^(-4)m^(-3)+ 9a^(-3)m^(-2)+ 21a^(-2)m^(-1)+ 33a^(-1)m^(0)+ 37a^(0)m^(1)+ 33a^(1)m^(2)+ 21a^(2)m^(3)+ 9a^(3)m^(4)+ 2a^(4)m^(5),(2*v^(-2)-3+2*v^2)+(2*v^(-4)+v^(-2)-10+5*v^2)*z^2+(3*v^(-4)-4*v^(-2)-10+4*v^2)*z^4+(v^(-4)-4*v^(-2)-5+v^2)*z^6+(-v^(-2)-1)*z^8
12a_1237,2-11*t+28*t^2-45*t^3+53*t^4-45*t^5+28*t^6-11*t^7+2*t^8,-t^(-7)+ 5*t^(-6)-12*t^(-5)+ 20*t^(-4)-28*t^(-3)+ 34*t^(-2)-35*t^(-1)+ 33-26*t+ 17*t^2-9*t^3+ 4*t^4-t^5,t^(-7) q^(-14) + 5 t^(-6) q^(-12) + 12 t^(-5) q^(-10) + 20 t^(-4) q^(-8) + 28 t^(-3) q^(-6) + 34 t^(-2) q^(-4) + 35 t^(-1) q^(-2) + 33 + 26 t q^(2) + 17 t^(2) q^(4) + 9 t^(3) q^(6) + 4 t^(4) q^(8) + t^(5) q^(10),2a^(-4)m^(-4)+ 11a^(-3)m^(-3)+ 28a^(-2)m^(-2)+ 45a^(-1)m^(-1)+ 53a^(0)m^(0)+ 45a^(1)m^(1)+ 28a^(2)m^(2)+ 11a^(3)m^(3)+ 2a^(4)m^(4),1+(-2*v^(-2)+4-2*v^2)*z^2+(-2*v^(-4)+v^(-2)+6-3*v^2)*z^4+(-v^(-4)+3*v^(-2)+4-v^2)*z^6+(v^(-2)+1)*z^8
12a_1238,1-4*t+9*t^2-16*t^3+23*t^4-25*t^5+23*t^6-16*t^7+9*t^8-4*t^9+t^10,-t^(-4)+ 3*t^(-3)-6*t^(-2)+ 11*t^(-1)-15+ 19*t-20*t^2+ 19*t^3-16*t^4+ 11*t^5-6*t^6+ 3*t^7-t^8,t^(-5) q^(-8) + 3 t^(-4) q^(-6) + 6 t^(-3) q^(-4) + 11 t^(-2) q^(-2) + 15 t^(-1) + 19 q^(2) + 20 t q^(4) + 19 t^(2) q^(6) + 16 t^(3) q^(8) + 11 t^(4) q^(10) + 6 t^(5) q^(12) + 3 t^(6) q^(14) + t^(7) q^(16),1a^(-5)m^(-6)+ 4a^(-4)m^(-5)+ 9a^(-3)m^(-4)+ 16a^(-2)m^(-3)+ 23a^(-1)m^(-2)+ 25a^(0)m^(-1)+ 23a^(1)m^(0)+ 16a^(2)m^(1)+ 9a^(3)m^(2)+ 4a^(4)m^(3)+ 1a^(5)m^(4),(2*v^2-v^4)+(-8+17*v^2-8*v^4)*z^2+(-12+32*v^2-12*v^4)*z^4+(-6+24*v^2-6*v^4)*z^6+(-1+8*v^2-v^4)*z^8+v^2*z^10
12a_1239,2-9*t+21*t^2-35*t^3+43*t^4-35*t^5+21*t^6-9*t^7+2*t^8,-t^(-5)+ 4*t^(-4)-9*t^(-3)+ 16*t^(-2)-22*t^(-1)+ 27-28*t+ 25*t^2-20*t^3+ 14*t^4-7*t^5+ 3*t^6-t^7,t^(-5) q^(-10) + 4 t^(-4) q^(-8) + 9 t^(-3) q^(-6) + 16 t^(-2) q^(-4) + 22 t^(-1) q^(-2) + 27 + 28 t q^(2) + 25 t^(2) q^(4) + 20 t^(3) q^(6) + 14 t^(4) q^(8) + 7 t^(5) q^(10) + 3 t^(6) q^(12) + t^(7) q^(14),2a^(-4)m^(-4)+ 9a^(-3)m^(-3)+ 21a^(-2)m^(-2)+ 35a^(-1)m^(-1)+ 43a^(0)m^(0)+ 35a^(1)m^(1)+ 21a^(2)m^(2)+ 9a^(3)m^(3)+ 2a^(4)m^(4),(v^(-2)-2+3*v^2-v^4)+(-2*v^(-2)-2+9*v^2-5*v^4)*z^2+(-3*v^(-2)+4+10*v^2-4*v^4)*z^4+(-v^(-2)+4+5*v^2-v^4)*z^6+(1+v^2)*z^8
12a_1240,2-8*t+14*t^2-16*t^3+17*t^4-16*t^5+14*t^6-8*t^7+2*t^8,-t^(-3)+ 3*t^(-2)-5*t^(-1)+ 9-11*t+ 13*t^2-14*t^3+ 13*t^4-11*t^5+ 8*t^6-5*t^7+ 3*t^8-t^9,t^(-5) q^(-6) + 3 t^(-4) q^(-4) + 5 t^(-3) q^(-2) + 9 t^(-2) + 11 t^(-1) q^(2) + 13 q^(4) + 14 t q^(6) + 13 t^(2) q^(8) + 11 t^(3) q^(10) + 8 t^(4) q^(12) + 5 t^(5) q^(14) + 3 t^(6) q^(16) + t^(7) q^(18),2a^(-4)m^(-6)+ 8a^(-3)m^(-5)+ 14a^(-2)m^(-4)+ 16a^(-1)m^(-3)+ 17a^(0)m^(-2)+ 16a^(1)m^(-1)+ 14a^(2)m^(0)+ 8a^(3)m^(1)+ 2a^(4)m^(2),1+(-3+3*v^2+3*v^4-3*v^6)*z^2+(-4+7*v^2+7*v^4-4*v^6)*z^4+(-1+5*v^2+5*v^4-v^6)*z^6+(v^2+v^4)*z^8
12a_1241,4-18*t+35*t^2-41*t^3+35*t^4-18*t^5+4*t^6,-t^(-4)+ 4*t^(-3)-8*t^(-2)+ 14*t^(-1)-19+ 23*t-24*t^2+ 22*t^3-18*t^4+ 12*t^5-6*t^6+ 3*t^7-t^8,t^(-5) q^(-8) + 4 t^(-4) q^(-6) + 8 t^(-3) q^(-4) + 14 t^(-2) q^(-2) + 19 t^(-1) + 23 q^(2) + 24 t q^(4) + 22 t^(2) q^(6) + 18 t^(3) q^(8) + 12 t^(4) q^(10) + 6 t^(5) q^(12) + 3 t^(6) q^(14) + t^(7) q^(16),4a^(-3)m^(-4)+ 18a^(-2)m^(-3)+ 35a^(-1)m^(-2)+ 41a^(0)m^(-1)+ 35a^(1)m^(0)+ 18a^(2)m^(1)+ 4a^(3)m^(2),(v^(-2)-1+v^2)+(-v^(-2)-2+3*v^2+v^4-2*v^6)*z^2+(-v^(-2)+1+5*v^2+2*v^4-v^6)*z^4+(1+2*v^2+v^4)*z^6
12a_1242,2-5*t+6*t^2-7*t^3+7*t^4-7*t^5+6*t^6-5*t^7+2*t^8,t^(-1)-1+ 3*t-4*t^2+ 5*t^3-6*t^4+ 6*t^5-6*t^6+ 5*t^7-4*t^8+ 3*t^9-2*t^10+ t^11,t^(-4) q^(-2) + t^(-3) + 3 t^(-2) q^(2) + 4 t^(-1) q^(4) + 5 q^(6) + 6 t q^(8) + 6 t^(2) q^(10) + 6 t^(3) q^(12) + 5 t^(4) q^(14) + 4 t^(5) q^(16) + 3 t^(6) q^(18) + 2 t^(7) q^(20) + t^(8) q^(22),2a^(-4)m^(-7)+ 5a^(-3)m^(-6)+ 6a^(-2)m^(-5)+ 7a^(-1)m^(-4)+ 7a^(0)m^(-3)+ 7a^(1)m^(-2)+ 6a^(2)m^(-1)+ 5a^(3)m^(0)+ 2a^(4)m^(1),(6*v^2-8*v^4+2*v^6+v^8)+(11*v^2-18*v^4-3*v^6+6*v^8)*z^2+(6*v^2-17*v^4-10*v^6+5*v^8)*z^4+(v^2-7*v^4-6*v^6+v^8)*z^6+(-v^4-v^6)*z^8
12a_1243,4-12*t+17*t^2-19*t^3+17*t^4-12*t^5+4*t^6,t^(-2)-2*t^(-1)+ 5-7*t+ 10*t^2-12*t^3+ 12*t^4-12*t^5+ 10*t^6-7*t^7+ 4*t^8-2*t^9+ t^10,t^(-4) q^(-4) + 2 t^(-3) q^(-2) + 5 t^(-2) + 7 t^(-1) q^(2) + 10 q^(4) + 12 t q^(6) + 12 t^(2) q^(8) + 12 t^(3) q^(10) + 10 t^(4) q^(12) + 7 t^(5) q^(14) + 4 t^(6) q^(16) + 2 t^(7) q^(18) + t^(8) q^(20),4a^(-3)m^(-5)+ 12a^(-2)m^(-4)+ 17a^(-1)m^(-3)+ 19a^(0)m^(-2)+ 17a^(1)m^(-1)+ 12a^(2)m^(0)+ 4a^(3)m^(1),(2+v^2-4*v^4+v^6+v^8)+(3-v^2-9*v^4-v^6+3*v^8)*z^2+(1-3*v^2-8*v^4-3*v^6+v^8)*z^4+(-v^2-2*v^4-v^6)*z^6
12a_1244,2-8*t+16*t^2-22*t^3+23*t^4-22*t^5+16*t^6-8*t^7+2*t^8,t^(-5)-3*t^(-4)+ 6*t^(-3)-10*t^(-2)+ 14*t^(-1)-16+ 18*t-17*t^2+ 14*t^3-10*t^4+ 6*t^5-3*t^6+ t^7,t^(-6) q^(-10) + 3 t^(-5) q^(-8) + 6 t^(-4) q^(-6) + 10 t^(-3) q^(-4) + 14 t^(-2) q^(-2) + 16 t^(-1) + 18 q^(2) + 17 t q^(4) + 14 t^(2) q^(6) + 10 t^(3) q^(8) + 6 t^(4) q^(10) + 3 t^(5) q^(12) + t^(6) q^(14),2a^(-4)m^(-5)+ 8a^(-3)m^(-4)+ 16a^(-2)m^(-3)+ 22a^(-1)m^(-2)+ 23a^(0)m^(-1)+ 22a^(1)m^(0)+ 16a^(2)m^(1)+ 8a^(3)m^(2)+ 2a^(4)m^(3),(v^(-2)-v^2+v^4)+(4*v^(-2)-5-5*v^2+4*v^4)*z^2+(4*v^(-2)-8-8*v^2+4*v^4)*z^4+(v^(-2)-5-5*v^2+v^4)*z^6+(-1-v^2)*z^8
12a_1245,4-18*t+39*t^2-51*t^3+39*t^4-18*t^5+4*t^6,t^(-6)-4*t^(-5)+ 9*t^(-4)-15*t^(-3)+ 22*t^(-2)-26*t^(-1)+ 27-25*t+ 20*t^2-13*t^3+ 7*t^4-3*t^5+ t^6,t^(-6) q^(-12) + 4 t^(-5) q^(-10) + 9 t^(-4) q^(-8) + 15 t^(-3) q^(-6) + 22 t^(-2) q^(-4) + 26 t^(-1) q^(-2) + 27 + 25 t q^(2) + 20 t^(2) q^(4) + 13 t^(3) q^(6) + 7 t^(4) q^(8) + 3 t^(5) q^(10) + t^(6) q^(12),4a^(-3)m^(-3)+ 18a^(-2)m^(-2)+ 39a^(-1)m^(-1)+ 51a^(0)m^(0)+ 39a^(1)m^(1)+ 18a^(2)m^(2)+ 4a^(3)m^(3),(2*v^(-2)-2+v^4)+(v^(-4)+v^(-2)-5-2*v^2+2*v^4)*z^2+(v^(-4)-v^(-2)-5-2*v^2+v^4)*z^4+(-v^(-2)-2-v^2)*z^6
12a_1246,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10,-t^(-4)+ 3*t^(-3)-7*t^(-2)+ 12*t^(-1)-16+ 21*t-22*t^2+ 21*t^3-17*t^4+ 12*t^5-7*t^6+ 3*t^7-t^8,t^(-5) q^(-8) + 3 t^(-4) q^(-6) + 7 t^(-3) q^(-4) + 12 t^(-2) q^(-2) + 16 t^(-1) + 21 q^(2) + 22 t q^(4) + 21 t^(2) q^(6) + 17 t^(3) q^(8) + 12 t^(4) q^(10) + 7 t^(5) q^(12) + 3 t^(6) q^(14) + t^(7) q^(16),1a^(-5)m^(-6)+ 4a^(-4)m^(-5)+ 10a^(-3)m^(-4)+ 18a^(-2)m^(-3)+ 25a^(-1)m^(-2)+ 27a^(0)m^(-1)+ 25a^(1)m^(0)+ 18a^(2)m^(1)+ 10a^(3)m^(2)+ 4a^(4)m^(3)+ 1a^(5)m^(4),(-3+8*v^2-4*v^4)+(-12+28*v^2-12*v^4)*z^2+(-13+38*v^2-13*v^4)*z^4+(-6+25*v^2-6*v^4)*z^6+(-1+8*v^2-v^4)*z^8+v^2*z^10
12a_1247,2-8*t+16*t^2-21*t^3+23*t^4-21*t^5+16*t^6-8*t^7+2*t^8,-t^(-3)+ 3*t^(-2)-6*t^(-1)+ 10-13*t+ 17*t^2-17*t^3+ 16*t^4-14*t^5+ 10*t^6-6*t^7+ 3*t^8-t^9,t^(-5) q^(-6) + 3 t^(-4) q^(-4) + 6 t^(-3) q^(-2) + 10 t^(-2) + 13 t^(-1) q^(2) + 17 q^(4) + 17 t q^(6) + 16 t^(2) q^(8) + 14 t^(3) q^(10) + 10 t^(4) q^(12) + 6 t^(5) q^(14) + 3 t^(6) q^(16) + t^(7) q^(18),2a^(-4)m^(-6)+ 8a^(-3)m^(-5)+ 16a^(-2)m^(-4)+ 21a^(-1)m^(-3)+ 23a^(0)m^(-2)+ 21a^(1)m^(-1)+ 16a^(2)m^(0)+ 8a^(3)m^(1)+ 2a^(4)m^(2),(-1+3*v^2-v^6)+(-4+6*v^2+5*v^4-4*v^6)*z^2+(-4+8*v^2+8*v^4-4*v^6)*z^4+(-1+5*v^2+5*v^4-v^6)*z^6+(v^2+v^4)*z^8
12a_1248,1-6*t+17*t^2-32*t^3+46*t^4-51*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10,-t^(-8)+ 5*t^(-7)-12*t^(-6)+ 21*t^(-5)-31*t^(-4)+ 38*t^(-3)-40*t^(-2)+ 38*t^(-1)-30+ 21*t-12*t^2+ 5*t^3-t^4,t^(-7) q^(-16) + 5 t^(-6) q^(-14) + 12 t^(-5) q^(-12) + 21 t^(-4) q^(-10) + 31 t^(-3) q^(-8) + 38 t^(-2) q^(-6) + 40 t^(-1) q^(-4) + 38 q^(-2) + 30 t + 21 t^(2) q^(2) + 12 t^(3) q^(4) + 5 t^(4) q^(6) + t^(5) q^(8),1a^(-5)m^(-4)+ 6a^(-4)m^(-3)+ 17a^(-3)m^(-2)+ 32a^(-2)m^(-1)+ 46a^(-1)m^(0)+ 51a^(0)m^(1)+ 46a^(1)m^(2)+ 32a^(2)m^(3)+ 17a^(3)m^(4)+ 6a^(4)m^(5)+ 1a^(5)m^(6),1+(-4*v^(-4)+8*v^(-2)-4)*z^4+(-4*v^(-4)+12*v^(-2)-4)*z^6+(-v^(-4)+6*v^(-2)-1)*z^8+(v^(-2))*z^10
12a_1249,1-6*t+17*t^2-32*t^3+46*t^4-53*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10,t^(-6)-5*t^(-5)+ 12*t^(-4)-21*t^(-3)+ 31*t^(-2)-38*t^(-1)+ 41-38*t+ 31*t^2-21*t^3+ 12*t^4-5*t^5+ t^6,t^(-6) q^(-12) + 5 t^(-5) q^(-10) + 12 t^(-4) q^(-8) + 21 t^(-3) q^(-6) + 31 t^(-2) q^(-4) + 38 t^(-1) q^(-2) + 41 + 38 t q^(2) + 31 t^(2) q^(4) + 21 t^(3) q^(6) + 12 t^(4) q^(8) + 5 t^(5) q^(10) + t^(6) q^(12),1a^(-5)m^(-5)+ 6a^(-4)m^(-4)+ 17a^(-3)m^(-3)+ 32a^(-2)m^(-2)+ 46a^(-1)m^(-1)+ 53a^(0)m^(0)+ 46a^(1)m^(1)+ 32a^(2)m^(2)+ 17a^(3)m^(3)+ 6a^(4)m^(4)+ 1a^(5)m^(5),1+(4*v^(-2)-8+4*v^2)*z^4+(4*v^(-2)-12+4*v^2)*z^6+(v^(-2)-6+v^2)*z^8-z^10
12a_1250,1-5*t+14*t^2-27*t^3+39*t^4-45*t^5+39*t^6-27*t^7+14*t^8-5*t^9+t^10,t^(-6)-4*t^(-5)+ 10*t^(-4)-18*t^(-3)+ 26*t^(-2)-32*t^(-1)+ 35-32*t+ 26*t^2-18*t^3+ 10*t^4-4*t^5+ t^6,t^(-6) q^(-12) + 4 t^(-5) q^(-10) + 10 t^(-4) q^(-8) + 18 t^(-3) q^(-6) + 26 t^(-2) q^(-4) + 32 t^(-1) q^(-2) + 35 + 32 t q^(2) + 26 t^(2) q^(4) + 18 t^(3) q^(6) + 10 t^(4) q^(8) + 4 t^(5) q^(10) + t^(6) q^(12),1a^(-5)m^(-5)+ 5a^(-4)m^(-4)+ 14a^(-3)m^(-3)+ 27a^(-2)m^(-2)+ 39a^(-1)m^(-1)+ 45a^(0)m^(0)+ 39a^(1)m^(1)+ 27a^(2)m^(2)+ 14a^(3)m^(3)+ 5a^(4)m^(4)+ 1a^(5)m^(5),(2*v^(-2)-3+2*v^2)+(7*v^(-2)-16+7*v^2)*z^2+(9*v^(-2)-25+9*v^2)*z^4+(5*v^(-2)-19+5*v^2)*z^6+(v^(-2)-7+v^2)*z^8-z^10
12a_1251,4-25*t+62*t^2-83*t^3+62*t^4-25*t^5+4*t^6,t^(-6)-5*t^(-5)+ 12*t^(-4)-22*t^(-3)+ 32*t^(-2)-39*t^(-1)+ 43-39*t+ 32*t^2-22*t^3+ 12*t^4-5*t^5+ t^6,t^(-6) q^(-12) + 5 t^(-5) q^(-10) + 12 t^(-4) q^(-8) + 22 t^(-3) q^(-6) + 32 t^(-2) q^(-4) + 39 t^(-1) q^(-2) + 43 + 39 t q^(2) + 32 t^(2) q^(4) + 22 t^(3) q^(6) + 12 t^(4) q^(8) + 5 t^(5) q^(10) + t^(6) q^(12),4a^(-3)m^(-3)+ 25a^(-2)m^(-2)+ 62a^(-1)m^(-1)+ 83a^(0)m^(0)+ 62a^(1)m^(1)+ 25a^(2)m^(2)+ 4a^(3)m^(3),(-2*v^(-2)+5-2*v^2)+(-v^(-2)+4-v^2)*z^2+(v^(-4)-1+v^4)*z^4+(-v^(-2)-2-v^2)*z^6
12a_1252,2-10*t+27*t^2-48*t^3+57*t^4-48*t^5+27*t^6-10*t^7+2*t^8,t^(-3)-4*t^(-2)+ 10*t^(-1)-18+ 28*t-34*t^2+ 37*t^3-35*t^4+ 28*t^5-20*t^6+ 11*t^7-4*t^8+ t^9,t^(-4) q^(-6) + 4 t^(-3) q^(-4) + 10 t^(-2) q^(-2) + 18 t^(-1) + 28 q^(2) + 34 t q^(4) + 37 t^(2) q^(6) + 35 t^(3) q^(8) + 28 t^(4) q^(10) + 20 t^(5) q^(12) + 11 t^(6) q^(14) + 4 t^(7) q^(16) + t^(8) q^(18),2a^(-4)m^(-5)+ 10a^(-3)m^(-4)+ 27a^(-2)m^(-3)+ 48a^(-1)m^(-2)+ 57a^(0)m^(-1)+ 48a^(1)m^(0)+ 27a^(2)m^(1)+ 10a^(3)m^(2)+ 2a^(4)m^(3),(1+2*v^2-4*v^4+2*v^6)+(3-2*v^2-7*v^4+4*v^6)*z^2+(3-6*v^2-7*v^4+3*v^6)*z^4+(1-4*v^2-4*v^4+v^6)*z^6+(-v^2-v^4)*z^8
12a_1253,1-5*t+14*t^2-26*t^3+37*t^4-41*t^5+37*t^6-26*t^7+14*t^8-5*t^9+t^10,-t^(-8)+ 4*t^(-7)-10*t^(-6)+ 17*t^(-5)-25*t^(-4)+ 31*t^(-3)-32*t^(-2)+ 31*t^(-1)-24+ 17*t-10*t^2+ 4*t^3-t^4,t^(-7) q^(-16) + 4 t^(-6) q^(-14) + 10 t^(-5) q^(-12) + 17 t^(-4) q^(-10) + 25 t^(-3) q^(-8) + 31 t^(-2) q^(-6) + 32 t^(-1) q^(-4) + 31 q^(-2) + 24 t + 17 t^(2) q^(2) + 10 t^(3) q^(4) + 4 t^(4) q^(6) + t^(5) q^(8),1a^(-5)m^(-4)+ 5a^(-4)m^(-3)+ 14a^(-3)m^(-2)+ 26a^(-2)m^(-1)+ 37a^(-1)m^(0)+ 41a^(0)m^(1)+ 37a^(1)m^(2)+ 26a^(2)m^(3)+ 14a^(3)m^(4)+ 5a^(4)m^(5)+ 1a^(5)m^(6),(-4*v^(-4)+8*v^(-2)-3)+(-8*v^(-4)+20*v^(-2)-8)*z^2+(-9*v^(-4)+26*v^(-2)-9)*z^4+(-5*v^(-4)+19*v^(-2)-5)*z^6+(-v^(-4)+7*v^(-2)-1)*z^8+(v^(-2))*z^10
12a_1254,1-4*t+10*t^2-18*t^3+25*t^4-29*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10,t^(-6)-3*t^(-5)+ 7*t^(-4)-12*t^(-3)+ 17*t^(-2)-21*t^(-1)+ 23-21*t+ 17*t^2-12*t^3+ 7*t^4-3*t^5+ t^6,t^(-6) q^(-12) + 3 t^(-5) q^(-10) + 7 t^(-4) q^(-8) + 12 t^(-3) q^(-6) + 17 t^(-2) q^(-4) + 21 t^(-1) q^(-2) + 23 + 21 t q^(2) + 17 t^(2) q^(4) + 12 t^(3) q^(6) + 7 t^(4) q^(8) + 3 t^(5) q^(10) + t^(6) q^(12),1a^(-5)m^(-5)+ 4a^(-4)m^(-4)+ 10a^(-3)m^(-3)+ 18a^(-2)m^(-2)+ 25a^(-1)m^(-1)+ 29a^(0)m^(0)+ 25a^(1)m^(1)+ 18a^(2)m^(2)+ 10a^(3)m^(3)+ 4a^(4)m^(4)+ 1a^(5)m^(5),(4*v^(-2)-7+4*v^2)+(12*v^(-2)-28+12*v^2)*z^2+(13*v^(-2)-38+13*v^2)*z^4+(6*v^(-2)-25+6*v^2)*z^6+(v^(-2)-8+v^2)*z^8-z^10
12a_1255,1-5*t+13*t^2-23*t^3+30*t^4-33*t^5+30*t^6-23*t^7+13*t^8-5*t^9+t^10,t^(-2)-4*t^(-1)+ 9-14*t+ 21*t^2-25*t^3+ 27*t^4-26*t^5+ 21*t^6-15*t^7+ 9*t^8-4*t^9+ t^10,t^(-4) q^(-4) + 4 t^(-3) q^(-2) + 9 t^(-2) + 14 t^(-1) q^(2) + 21 q^(4) + 25 t q^(6) + 27 t^(2) q^(8) + 26 t^(3) q^(10) + 21 t^(4) q^(12) + 15 t^(5) q^(14) + 9 t^(6) q^(16) + 4 t^(7) q^(18) + t^(8) q^(20),1a^(-5)m^(-7)+ 5a^(-4)m^(-6)+ 13a^(-3)m^(-5)+ 23a^(-2)m^(-4)+ 30a^(-1)m^(-3)+ 33a^(0)m^(-2)+ 30a^(1)m^(-1)+ 23a^(2)m^(0)+ 13a^(3)m^(1)+ 5a^(4)m^(2)+ 1a^(5)m^(3),(3*v^2-3*v^4+v^6)+(6*v^2-11*v^4+5*v^6)*z^2+(8*v^2-21*v^4+8*v^6)*z^4+(5*v^2-18*v^4+5*v^6)*z^6+(v^2-7*v^4+v^6)*z^8-v^4*z^10
12a_1256,2-8*t+18*t^2-27*t^3+29*t^4-27*t^5+18*t^6-8*t^7+2*t^8,t^(-7)-3*t^(-6)+ 7*t^(-5)-12*t^(-4)+ 17*t^(-3)-20*t^(-2)+ 21*t^(-1)-20+ 16*t-11*t^2+ 7*t^3-3*t^4+ t^5,t^(-6) q^(-14) + 3 t^(-5) q^(-12) + 7 t^(-4) q^(-10) + 12 t^(-3) q^(-8) + 17 t^(-2) q^(-6) + 20 t^(-1) q^(-4) + 21 q^(-2) + 20 t + 16 t^(2) q^(2) + 11 t^(3) q^(4) + 7 t^(4) q^(6) + 3 t^(5) q^(8) + t^(6) q^(10),2a^(-4)m^(-3)+ 8a^(-3)m^(-2)+ 18a^(-2)m^(-1)+ 27a^(-1)m^(0)+ 29a^(0)m^(1)+ 27a^(1)m^(2)+ 18a^(2)m^(3)+ 8a^(3)m^(4)+ 2a^(4)m^(5),(2*v^(-4)-v^(-2)-3+3*v^2)+(5*v^(-4)-7*v^(-2)-8+5*v^2)*z^2+(4*v^(-4)-9*v^(-2)-9+4*v^2)*z^4+(v^(-4)-5*v^(-2)-5+v^2)*z^6+(-v^(-2)-1)*z^8
12a_1257,2-10*t+25*t^2-41*t^3+47*t^4-41*t^5+25*t^6-10*t^7+2*t^8,t^(-3)-4*t^(-2)+ 10*t^(-1)-17+ 25*t-30*t^2+ 32*t^3-30*t^4+ 24*t^5-16*t^6+ 9*t^7-4*t^8+ t^9,t^(-4) q^(-6) + 4 t^(-3) q^(-4) + 10 t^(-2) q^(-2) + 17 t^(-1) + 25 q^(2) + 30 t q^(4) + 32 t^(2) q^(6) + 30 t^(3) q^(8) + 24 t^(4) q^(10) + 16 t^(5) q^(12) + 9 t^(6) q^(14) + 4 t^(7) q^(16) + t^(8) q^(18),2a^(-4)m^(-5)+ 10a^(-3)m^(-4)+ 25a^(-2)m^(-3)+ 41a^(-1)m^(-2)+ 47a^(0)m^(-1)+ 41a^(1)m^(0)+ 25a^(2)m^(1)+ 10a^(3)m^(2)+ 2a^(4)m^(3),(2-2*v^2+v^4)+(3-5*v^2-v^4+2*v^6)*z^2+(3-6*v^2-5*v^4+3*v^6)*z^4+(1-4*v^2-4*v^4+v^6)*z^6+(-v^2-v^4)*z^8
