knot_id,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
12a_207,0,0,0,0,0,0,0,0,1,-3,7,-13,18,-22,25,-23,20,-14,8,-4,1,0,0,0,0,0,0,0,0,0
12a_208,0,0,0,0,0,0,0,1,-3,7,-13,19,-24,26,-24,21,-14,8,-4,1,0,0,0,0,0,0,0,0,0,0
12a_209,0,0,0,0,0,0,0,1,-5,13,-23,33,-41,44,-40,33,-22,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,30,-29,23,-17,10,-4,1,0,0,0,0
12a_211,0,0,0,0,0,0,0,0,-1,3,-8,14,-20,26,-26,25,-20,14,-8,3,-1,0,0,0,0,0,0,0,0,0
12a_212,0,0,0,0,0,0,0,0,0,-1,3,-7,12,-17,22,-22,22,-18,12,-7,3,-1,0,0,0,0,0,0,0,0
12a_213,0,0,0,0,0,0,0,0,0,-1,5,-11,20,-29,36,-39,37,-30,21,-12,5,-1,0,0,0,0,0,0,0,0
12a_214,0,0,0,0,0,0,0,1,-5,12,-21,31,-38,41,-38,31,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_215,0,0,0,0,1,-4,9,-16,23,-29,31,-28,24,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_216,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,15,-17,19,-18,15,-11,6,-3,1,0,0,0,0,0,0
12a_217,0,0,0,0,0,0,-1,4,-9,16,-23,29,-31,29,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_218,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,22,-26,28,-25,20,-14,7,-3,1,0,0,0,0,0,0,0
12a_219,0,0,-1,4,-9,15,-22,27,-28,26,-21,15,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_220,0,0,0,0,0,0,0,0,0,-1,4,-8,15,-22,27,-29,28,-23,16,-9,4,-1,0,0,0,0,0,0,0,0
12a_221,0,0,0,0,0,0,0,0,-1,4,-8,14,-20,25,-26,24,-20,14,-8,4,-1,0,0,0,0,0,0,0,0,0
12a_222,0,0,0,0,0,0,0,1,-5,13,-23,34,-42,45,-42,34,-23,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_223,0,0,0,0,0,1,-4,9,-16,22,-27,30,-27,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_224,0,0,0,0,0,0,0,0,0,-1,5,-11,20,-28,34,-37,34,-27,19,-10,4,-1,0,0,0,0,0,0,0,0
12a_225,0,0,0,0,1,-5,11,-19,28,-34,36,-33,27,-18,10,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,21,-26,29,-27,22,-16,9,-4,1,0,0,0,0
12a_227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,11,-19,29,-36,39,-37,30,-21,12,-5,1,0,0,0,0
12a_228,0,0,0,0,0,-1,4,-10,18,-26,33,-35,33,-27,19,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_229,0,0,0,0,0,0,0,1,-3,8,-15,22,-29,32,-30,26,-18,11,-5,1,0,0,0,0,0,0,0,0,0,0
12a_230,0,0,0,-1,4,-10,18,-27,34,-37,36,-29,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,11,-18,26,-32,34,-31,25,-17,9,-4,1,0,0,0,0
12a_232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,29,-28,23,-16,9,-4,1,0,0,0,0
12a_233,0,0,0,0,0,0,0,1,-5,12,-21,31,-37,40,-37,29,-20,11,-4,1,0,0,0,0,0,0,0,0,0,0
12a_234,0,0,0,0,0,0,0,0,-1,3,-7,12,-17,21,-21,21,-16,11,-7,3,-1,0,0,0,0,0,0,0,0,0
12a_235,0,0,0,0,0,0,0,0,0,-1,3,-7,13,-19,25,-27,27,-22,16,-10,4,-1,0,0,0,0,0,0,0,0
12a_236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,11,-13,14,-15,12,-9,6,-3,1,0,0,0
12a_237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,20,-24,25,-24,19,-13,7,-3,1,0,0,0,0
12a_238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-21,23,-23,19,-14,9,-4,1,0,0,0,0
12a_239,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-12,12,-12,10,-7,5,-3,1,0,0,0,0,0
12a_240,0,0,-1,4,-9,15,-22,26,-27,25,-19,14,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_241,0,0,0,-1,3,-6,10,-15,18,-19,19,-15,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_242,0,0,0,0,0,0,0,0,0,-1,3,-7,14,-20,27,-30,29,-25,18,-11,5,-1,0,0,0,0,0,0,0,0
12a_243,0,0,0,0,0,0,0,0,-1,3,-6,11,-15,19,-20,19,-16,11,-7,4,-1,0,0,0,0,0,0,0,0,0
12a_244,0,0,0,-1,4,-10,18,-28,35,-38,38,-30,22,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_245,0,0,0,0,0,0,0,0,-1,4,-10,18,-26,34,-35,33,-28,19,-11,5,-1,0,0,0,0,0,0,0,0,0
12a_246,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-21,24,-22,19,-14,8,-4,1,0,0,0,0,0,0
12a_247,0,0,0,0,0,0,0,0,0,0,1,-3,7,-13,19,-23,26,-24,20,-14,8,-4,1,0,0,0,0,0,0,0
12a_248,0,0,0,0,0,1,-3,6,-11,16,-20,22,-21,19,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_249,0,0,0,-1,3,-6,11,-17,21,-23,23,-19,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_250,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-22,24,-23,20,-14,8,-4,1,0,0,0,0,0,0
12a_251,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-23,25,-23,20,-14,8,-4,1,0,0,0,0,0,0,0
12a_252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-9,14,-17,20,-20,17,-13,8,-4,1,0,0,0
12a_253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,19,-23,25,-24,20,-14,8,-4,1,0,0,0,0
12a_254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-7,11,-13,15,-14,12,-9,5,-3,1,0,0,0,0
12a_255,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-9,13,-15,16,-14,12,-9,5,-3,1,0,0,0,0,0
12a_256,0,0,0,0,0,0,0,0,0,0,1,-4,10,-18,27,-32,35,-33,26,-18,10,-4,1,0,0,0,0,0,0,0
12a_257,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,23,-28,30,-28,23,-16,9,-4,1,0,0,0,0,0,0,0
12a_258,0,0,0,0,0,0,0,1,-4,9,-15,21,-25,27,-24,19,-13,7,-3,1,0,0,0,0,0,0,0,0,0,0
12a_259,0,0,0,0,0,0,0,0,1,-3,6,-9,13,-16,17,-16,14,-10,6,-3,1,0,0,0,0,0,0,0,0,0
12a_260,0,0,0,0,0,0,0,0,1,-4,9,-15,22,-26,28,-27,22,-15,9,-4,1,0,0,0,0,0,0,0,0,0
12a_261,0,0,0,0,0,0,-1,4,-10,19,-28,35,-38,37,-30,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_262,0,0,0,0,0,0,0,0,1,-4,9,-16,23,-27,30,-28,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0
12a_263,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,23,-29,32,-31,26,-18,11,-5,1,0,0,0,0,0,0,0
12a_264,0,0,0,0,0,0,0,0,0,-1,6,-14,25,-36,44,-47,44,-35,24,-13,5,-1,0,0,0,0,0,0,0,0
12a_265,0,0,0,0,0,0,0,1,-5,13,-23,35,-44,47,-45,37,-25,15,-6,1,0,0,0,0,0,0,0,0,0,0
12a_266,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,18,-25,32,-35,33,-28,19,-11,5,-1,0,0,0,0,0
12a_267,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,18,-26,33,-35,33,-28,19,-11,5,-1,0,0,0,0,0,0
12a_268,0,0,0,0,0,0,0,1,-5,12,-23,34,-41,45,-41,34,-23,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-11,17,-22,24,-23,20,-14,8,-4,1,0,0,0,0
12a_270,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-14,15,-13,12,-9,5,-3,1,0,0,0,0,0
12a_271,0,0,0,0,0,0,-1,3,-8,15,-21,27,-29,28,-23,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_272,0,0,0,0,0,-1,3,-7,13,-19,24,-25,24,-20,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_273,0,0,0,0,0,0,0,1,-4,9,-17,25,-30,33,-30,25,-17,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_274,0,0,-1,3,-7,12,-17,20,-21,20,-15,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_275,0,0,0,-1,3,-8,14,-20,26,-28,27,-22,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-11,17,-22,24,-24,20,-15,9,-4,1
12a_277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-20,22,-22,18,-13,8,-4,1,0
12a_278,0,0,0,0,0,-1,3,-7,12,-17,21,-21,20,-16,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_279,0,0,0,0,0,0,-1,3,-7,13,-19,24,-26,26,-21,15,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_280,0,0,0,0,0,0,0,0,0,0,1,-4,9,-16,24,-28,31,-29,23,-16,9,-4,1,0,0,0,0,0,0,0
12a_281,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-24,31,-33,32,-27,18,-11,5,-1,0,0,0,0,0
12a_282,0,0,0,0,0,0,0,1,-4,10,-18,27,-34,37,-35,29,-20,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_283,0,0,0,0,0,-1,4,-10,18,-26,33,-35,33,-27,19,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_284,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-24,30,-32,30,-25,17,-9,4,-1,0,0,0,0,0,0,0,0
12a_285,0,0,0,0,0,-1,4,-9,18,-27,33,-36,34,-28,20,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_286,0,0,0,0,0,0,0,0,-1,4,-9,18,-27,34,-37,35,-29,21,-12,5,-1,0,0,0,0,0,0,0,0,0
12a_287,0,0,0,0,1,-4,10,-19,28,-36,39,-36,31,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_288,0,0,0,0,1,-4,11,-21,30,-38,41,-38,32,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,23,-28,31,-29,24,-17,9,-4,1,0,0,0,0
12a_290,0,0,0,0,0,0,0,0,0,0,1,-3,7,-13,20,-24,27,-26,21,-15,9,-4,1,0,0,0,0,0,0,0
12a_291,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-22,23,-22,19,-13,8,-4,1,0,0,0,0,0,0,0,0
12a_292,0,0,0,0,0,-1,4,-10,18,-27,33,-34,33,-26,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-16,26,-33,36,-35,29,-21,12,-5,1,0
12a_294,0,0,-1,3,-8,15,-23,29,-31,30,-24,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-15,24,-30,32,-32,26,-18,11,-5,1,0
12a_296,0,0,0,0,0,0,0,0,0,0,1,-3,9,-17,26,-34,37,-35,30,-21,12,-5,1,0,0,0,0,0,0,0
12a_297,0,0,-1,3,-7,13,-19,22,-24,23,-17,13,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_298,0,0,0,0,0,-1,3,-8,14,-20,26,-26,25,-21,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_299,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-22,25,-24,20,-15,9,-4,1,0,0,0,0,0,0
12a_300,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-22,24,-23,19,-13,8,-4,1,0,0,0,0,0,0,0
12a_301,0,0,0,0,0,0,-1,4,-10,18,-26,33,-35,33,-27,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_302,0,0,0,-1,3,-7,12,-17,21,-23,22,-17,13,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_303,0,0,0,0,0,0,-1,3,-7,12,-17,22,-23,23,-19,13,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_304,0,0,0,1,-3,7,-12,16,-20,21,-19,16,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_305,0,0,0,0,0,0,0,0,0,-1,3,-7,13,-18,24,-26,25,-21,15,-9,4,-1,0,0,0,0,0,0,0,0
12a_306,0,0,0,0,1,-3,7,-12,17,-22,23,-21,18,-12,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_307,0,0,0,0,0,0,0,0,-1,3,-7,13,-18,23,-24,23,-19,13,-8,4,-1,0,0,0,0,0,0,0,0,0
12a_308,0,0,0,0,0,0,-1,4,-9,17,-24,29,-32,30,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_309,0,0,0,0,0,0,0,0,-1,4,-10,20,-29,36,-39,37,-30,21,-12,5,-1,0,0,0,0,0,0,0,0,0
12a_310,0,0,0,0,0,0,0,1,-4,10,-19,29,-36,39,-37,31,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,22,-27,31,-28,23,-17,9,-4,1,0,0,0,0
12a_312,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-13,19,-22,25,-23,19,-14,8,-4,1,0,0,0,0,0
12a_313,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-25,31,-32,31,-25,17,-10,4,-1,0,0,0,0,0,0
12a_314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-18,27,-32,35,-32,26,-18,9,-4,1,0,0,0,0
12a_315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-16,25,-32,35,-34,28,-20,12,-5,1,0,0,0,0
12a_316,0,0,0,0,0,0,0,1,-4,11,-21,32,-41,45,-43,36,-25,15,-6,1,0,0,0,0,0,0,0,0,0,0
12a_317,0,0,0,-1,4,-11,20,-30,38,-41,40,-32,23,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_318,0,0,0,0,0,-1,3,-8,15,-22,29,-31,30,-25,18,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-26,29,-28,22,-16,9,-4,1,0
12a_320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,19,-22,24,-23,19,-14,8,-4,1,0,0
12a_321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,20,-24,26,-26,21,-15,9,-4,1,0,0,0
12a_322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,29,-28,23,-16,9,-4,1,0,0,0,0
12a_323,0,0,0,0,0,0,0,1,-5,12,-22,32,-38,41,-37,30,-20,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_324,0,0,0,0,0,-1,4,-10,19,-28,34,-36,34,-27,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_325,0,0,0,0,0,-1,4,-10,19,-29,36,-38,37,-30,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_326,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,18,-26,32,-34,32,-26,18,-10,4,-1,0,0,0,0,0,0
12a_327,0,0,0,-1,4,-9,15,-22,26,-27,26,-20,14,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_328,0,0,0,0,0,0,0,0,0,-1,4,-10,19,-27,35,-38,36,-30,21,-12,5,-1,0,0,0,0,0,0,0,0
12a_329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,15,-20,22,-21,18,-13,8,-4,1,0,0,0,0
12a_330,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,14,-13,11,-8,5,-3,1,0,0,0,0,0
12a_331,0,0,-1,3,-8,15,-21,26,-28,26,-21,15,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_332,0,0,0,-1,3,-8,14,-19,25,-27,25,-21,15,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_333,0,0,0,0,0,0,0,1,-4,10,-19,28,-35,39,-36,30,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_334,0,0,0,0,0,0,-1,4,-11,20,-29,37,-39,38,-31,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_335,0,0,0,0,0,0,0,0,0,-1,4,-11,21,-31,40,-43,42,-34,24,-14,5,-1,0,0,0,0,0,0,0,0
12a_336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,24,-30,34,-33,27,-20,12,-5,1,0,0,0,0
12a_337,0,0,0,0,0,0,0,0,0,0,1,-4,11,-21,31,-38,42,-39,32,-22,12,-5,1,0,0,0,0,0,0,0
12a_338,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,22,-27,30,-28,23,-16,9,-4,1,0,0,0,0,0,0,0
12a_339,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-22,24,-22,19,-14,8,-4,1,0,0,0,0,0
12a_340,0,0,0,0,0,0,0,0,0,0,1,-4,10,-19,29,-36,40,-37,31,-22,12,-5,1,0,0,0,0,0,0,0
12a_341,0,0,0,0,0,0,0,1,-4,10,-19,28,-34,37,-34,28,-19,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_342,0,0,0,0,0,0,0,1,-4,10,-19,29,-35,38,-36,29,-20,11,-4,1,0,0,0,0,0,0,0,0,0,0
12a_343,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,23,-29,32,-30,25,-18,10,-4,1,0,0,0,0,0,0,0
12a_344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-20,22,-21,17,-13,7,-3,1,0
12a_345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-14,16,-15,12,-10,6,-3,1,0,0
12a_346,0,0,0,0,0,0,0,0,-1,4,-9,17,-25,31,-33,32,-26,18,-11,5,-1,0,0,0,0,0,0,0,0,0
12a_347,0,0,0,0,0,0,0,0,0,-1,4,-9,18,-26,33,-37,35,-29,21,-12,5,-1,0,0,0,0,0,0,0,0
12a_348,0,0,0,0,0,0,0,1,-3,9,-17,25,-33,36,-34,29,-20,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_349,0,0,-1,3,-8,15,-23,30,-32,31,-26,19,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-17,26,-33,37,-35,29,-21,12,-5,1,0,0,0,0
12a_351,0,0,0,0,0,0,-1,4,-10,18,-26,33,-35,33,-27,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_352,0,0,0,0,1,-4,10,-20,30,-38,42,-39,33,-23,13,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_353,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,14,-20,27,-29,28,-24,17,-11,5,-1,0,0,0,0,0,0
12a_354,0,0,0,0,0,0,0,0,0,0,0,-1,4,-10,20,-29,38,-41,39,-33,23,-14,6,-1,0,0,0,0,0,0
12a_355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,15,-18,20,-19,15,-11,6,-3,1,0
12a_356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-14,15,-14,12,-9,5,-3,1,0,0
12a_357,0,0,0,0,0,0,0,0,-1,3,-7,14,-20,25,-27,26,-21,15,-9,4,-1,0,0,0,0,0,0,0,0,0
12a_358,0,0,0,0,0,0,0,0,0,-1,5,-12,21,-30,38,-40,38,-31,21,-12,5,-1,0,0,0,0,0,0,0,0
12a_359,0,0,0,0,0,0,0,1,-5,13,-24,36,-45,49,-46,38,-26,15,-6,1,0,0,0,0,0,0,0,0,0,0
12a_360,0,0,0,0,0,0,0,0,-1,4,-9,17,-26,33,-35,34,-28,20,-12,5,-1,0,0,0,0,0,0,0,0,0
12a_361,0,0,0,0,0,0,0,1,-5,14,-26,39,-49,53,-50,41,-28,16,-6,1,0,0,0,0,0,0,0,0,0,0
12a_362,0,0,-1,4,-10,19,-30,38,-41,40,-33,24,-14,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_363,0,0,-1,4,-10,18,-27,34,-36,34,-28,20,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_364,0,0,0,0,1,-5,12,-23,34,-42,46,-42,35,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_365,0,0,0,0,0,0,1,-3,6,-11,15,-18,20,-18,16,-11,7,-4,1,0,0,0,0,0,0,0,0,0,0,0
12a_366,0,0,0,0,0,0,0,1,-3,7,-14,21,-27,31,-29,25,-18,11,-5,1,0,0,0,0,0,0,0,0,0,0
12a_367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-9,14,-18,20,-20,17,-13,8,-4,1
12a_368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,20,-24,26,-25,20,-14,8,-4,1,0
12a_369,0,-1,2,-4,6,-8,9,-9,9,-7,6,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_370,0,0,-1,2,-5,9,-13,16,-17,17,-13,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_371,0,0,-1,2,-5,8,-11,14,-14,14,-11,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_372,0,0,0,-1,2,-6,11,-16,22,-24,24,-20,15,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,17,-20,22,-22,18,-13,8,-4,1,0,0,0
12a_374,0,0,0,0,0,0,0,1,-4,9,-16,23,-28,30,-27,23,-15,8,-4,1,0,0,0,0,0,0,0,0,0,0
12a_375,0,0,-1,3,-7,11,-15,18,-18,16,-12,9,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_376,0,0,0,-1,3,-7,11,-16,20,-20,20,-16,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_377,0,0,0,0,0,0,0,1,-4,10,-18,26,-33,36,-33,28,-19,11,-5,1,0,0,0,0,0,0,0,0,0,0
12a_378,0,0,0,0,0,0,0,0,1,-3,6,-10,14,-17,19,-18,16,-11,7,-4,1,0,0,0,0,0,0,0,0,0
12a_379,0,0,0,-1,2,-4,6,-8,10,-10,10,-8,6,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_380,0,0,0,0,-1,2,-4,6,-8,10,-10,11,-9,7,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_381,0,0,0,0,0,0,0,0,0,0,1,-2,6,-11,17,-22,24,-24,20,-14,9,-4,1,0,0,0,0,0,0,0
12a_382,0,0,0,1,-3,6,-11,16,-19,20,-19,16,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_383,0,0,0,0,0,-1,3,-7,13,-19,24,-25,24,-20,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_384,0,0,0,0,1,-3,7,-13,18,-22,24,-22,18,-12,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_385,0,0,0,0,0,0,-1,3,-7,13,-18,23,-25,24,-20,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_386,0,0,-1,3,-8,14,-21,28,-29,28,-24,17,-10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_387,0,0,0,0,0,0,-1,4,-10,19,-28,36,-39,37,-31,22,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_388,0,0,0,0,0,0,0,1,-4,10,-19,29,-36,39,-37,31,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_389,0,0,0,0,1,-5,12,-24,37,-46,51,-48,40,-28,16,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_390,0,0,0,0,0,0,0,0,0,0,1,-4,10,-19,29,-35,39,-37,30,-21,12,-5,1,0,0,0,0,0,0,0
12a_391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,30,-28,23,-17,9,-4,1,0
12a_392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-21,24,-22,18,-14,8,-4,1,0,0
12a_393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,11,-20,31,-38,42,-40,32,-23,13,-5,1,0,0,0,0
12a_394,0,0,-1,3,-8,14,-21,27,-28,27,-22,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_395,0,0,0,-1,3,-8,14,-21,27,-28,28,-23,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_396,0,0,0,0,0,0,0,0,-1,4,-9,17,-24,28,-30,28,-21,15,-8,3,-1,0,0,0,0,0,0,0,0,0
12a_397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-17,25,-30,33,-30,24,-17,9,-4,1,0,0,0,0
12a_398,0,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,22,-26,29,-27,22,-16,9,-4,1,0,0,0,0,0,0
12a_399,0,0,0,-1,4,-10,17,-25,31,-33,32,-25,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_400,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-24,30,-32,30,-24,17,-10,4,-1,0,0,0,0,0,0
