knot_id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
11a_226,4,-18,27,-18,4,0,0,0,0,0,0
11a_227,5,-17,31,-37,31,-17,5,0,0,0,0
11a_228,1,-10,32,-47,32,-10,1,0,0,0,0
11a_229,4,-18,27,-18,4,0,0,0,0,0,0
11a_230,3,-13,19,-13,3,0,0,0,0,0,0
11a_231,1,-5,12,-20,23,-20,12,-5,1,0,0
11a_232,1,-5,14,-26,31,-26,14,-5,1,0,0
11a_233,1,-6,19,-37,47,-37,19,-6,1,0,0
11a_234,2,-4,5,-5,5,-5,5,-4,2,0,0
11a_235,4,-10,14,-15,14,-10,4,0,0,0,0
11a_236,4,-12,21,-25,21,-12,4,0,0,0,0
11a_237,8,-23,31,-23,8,0,0,0,0,0,0
11a_238,6,-16,21,-16,6,0,0,0,0,0,0
11a_239,1,-7,22,-42,51,-42,22,-7,1,0,0
11a_240,2,-5,8,-10,11,-10,8,-5,2,0,0
11a_241,4,-12,20,-23,20,-12,4,0,0,0,0
11a_242,3,-7,9,-9,9,-7,3,0,0,0,0
11a_243,6,-17,23,-17,6,0,0,0,0,0,0
11a_244,5,-17,32,-39,32,-17,5,0,0,0,0
11a_245,3,-9,16,-19,16,-9,3,0,0,0,0
11a_246,4,-10,13,-10,4,0,0,0,0,0,0
11a_247,5,-9,5,0,0,0,0,0,0,0,0
11a_248,1,-6,18,-34,41,-34,18,-6,1,0,0
11a_249,2,-11,27,-37,27,-11,2,0,0,0,0
11a_250,1,-5,11,-16,19,-16,11,-5,1,0,0
11a_251,1,-6,16,-27,33,-27,16,-6,1,0,0
11a_252,1,-6,16,-27,31,-27,16,-6,1,0,0
11a_253,1,-6,16,-27,33,-27,16,-6,1,0,0
11a_254,1,-6,16,-27,31,-27,16,-6,1,0,0
11a_255,1,-6,17,-30,35,-30,17,-6,1,0,0
11a_256,2,-12,31,-43,31,-12,2,0,0,0,0
11a_257,1,-5,12,-19,23,-19,12,-5,1,0,0
11a_258,2,-9,17,-19,17,-9,2,0,0,0,0
11a_259,1,-5,10,-15,17,-15,10,-5,1,0,0
11a_260,2,-9,15,-17,15,-9,2,0,0,0,0
11a_261,1,-6,16,-26,31,-26,16,-6,1,0,0
11a_262,2,-11,25,-31,25,-11,2,0,0,0,0
11a_263,2,-6,11,-14,15,-14,11,-6,2,0,0
11a_264,1,-6,16,-28,33,-28,16,-6,1,0,0
11a_265,2,-11,25,-33,25,-11,2,0,0,0,0
11a_266,1,-7,23,-45,57,-45,23,-7,1,0,0
11a_267,1,-7,22,-41,49,-41,22,-7,1,0,0
11a_268,1,-6,17,-29,33,-29,17,-6,1,0,0
11a_269,1,-6,18,-32,37,-32,18,-6,1,0,0
11a_270,2,-12,32,-45,32,-12,2,0,0,0,0
11a_271,3,-17,40,-51,40,-17,3,0,0,0,0
11a_272,2,-13,35,-49,35,-13,2,0,0,0,0
11a_273,3,-16,37,-47,37,-16,3,0,0,0,0
11a_274,1,-6,18,-35,45,-35,18,-6,1,0,0
11a_275,3,-15,29,-35,29,-15,3,0,0,0,0
11a_276,3,-17,37,-47,37,-17,3,0,0,0,0
11a_277,1,-6,17,-28,31,-28,17,-6,1,0,0
11a_278,2,-12,33,-47,33,-12,2,0,0,0,0
11a_279,3,-12,20,-21,20,-12,3,0,0,0,0
11a_280,6,-26,41,-26,6,0,0,0,0,0,0
11a_281,1,-6,18,-33,39,-33,18,-6,1,0,0
11a_282,1,-6,16,-26,29,-26,16,-6,1,0,0
11a_283,3,-15,34,-43,34,-15,3,0,0,0,0
11a_284,1,-7,21,-38,45,-38,21,-7,1,0,0
11a_285,2,-14,38,-53,38,-14,2,0,0,0,0
11a_286,1,-6,17,-31,37,-31,17,-6,1,0,0
11a_287,1,-7,21,-38,47,-38,21,-7,1,0,0
11a_288,1,-7,23,-44,55,-44,23,-7,1,0,0
11a_289,1,-6,17,-30,37,-30,17,-6,1,0,0
11a_290,3,-15,32,-41,32,-15,3,0,0,0,0
11a_291,5,-14,20,-21,20,-14,5,0,0,0,0
11a_292,10,-32,45,-32,10,0,0,0,0,0,0
11a_293,1,-5,12,-15,15,-15,12,-5,1,0,0
11a_294,2,-11,29,-39,29,-11,2,0,0,0,0
11a_295,3,-14,24,-27,24,-14,3,0,0,0,0
11a_296,6,-28,43,-28,6,0,0,0,0,0,0
11a_297,2,-15,42,-57,42,-15,2,0,0,0,0
11a_298,5,-16,28,-33,28,-16,5,0,0,0,0
11a_299,8,-24,33,-24,8,0,0,0,0,0,0
11a_300,1,-6,17,-32,41,-32,17,-6,1,0,0
11a_301,1,-7,22,-43,53,-43,22,-7,1,0,0
11a_302,1,-7,20,-33,39,-33,20,-7,1,0,0
11a_303,3,-15,34,-45,34,-15,3,0,0,0,0
11a_304,3,-14,26,-31,26,-14,3,0,0,0,0
11a_305,1,-6,16,-28,33,-28,16,-6,1,0,0
11a_306,1,-5,13,-21,25,-21,13,-5,1,0,0
11a_307,2,-9,19,-23,19,-9,2,0,0,0,0
11a_308,1,-5,9,-13,15,-13,9,-5,1,0,0
11a_309,2,-11,21,-25,21,-11,2,0,0,0,0
11a_310,2,-9,13,-13,13,-9,2,0,0,0,0
11a_311,4,-20,31,-20,4,0,0,0,0,0,0
11a_312,3,-13,27,-33,27,-13,3,0,0,0,0
11a_313,5,-19,29,-19,5,0,0,0,0,0,0
11a_314,1,-7,21,-36,41,-36,21,-7,1,0,0
11a_315,1,-6,18,-33,41,-33,18,-6,1,0,0
11a_316,1,-5,14,-25,31,-25,14,-5,1,0,0
11a_317,3,-14,28,-35,28,-14,3,0,0,0,0
11a_318,5,-16,29,-35,29,-16,5,0,0,0,0
11a_319,5,-15,25,-29,25,-15,5,0,0,0,0
11a_320,9,-27,37,-27,9,0,0,0,0,0,0
11a_321,3,-15,27,-31,27,-15,3,0,0,0,0
11a_322,2,-13,36,-49,36,-13,2,0,0,0,0
11a_323,2,-9,19,-23,19,-9,2,0,0,0,0
11a_324,5,-25,39,-25,5,0,0,0,0,0,0
11a_325,6,-24,35,-24,6,0,0,0,0,0,0
11a_326,1,-6,19,-36,45,-36,19,-6,1,0,0
11a_327,3,-17,44,-59,44,-17,3,0,0,0,0
11a_328,3,-16,34,-43,34,-16,3,0,0,0,0
11a_329,11,-36,51,-36,11,0,0,0,0,0,0
11a_330,1,-5,12,-17,19,-17,12,-5,1,0,0
11a_331,2,-11,27,-35,27,-11,2,0,0,0,0
11a_332,1,-7,22,-40,49,-40,22,-7,1,0,0
11a_333,4,-16,25,-16,4,0,0,0,0,0,0
11a_334,2,-4,6,-8,9,-8,6,-4,2,0,0
11a_335,4,-10,15,-17,15,-10,4,0,0,0,0
11a_336,4,-9,11,-11,11,-9,4,0,0,0,0
11a_337,8,-22,29,-22,8,0,0,0,0,0,0
11a_338,2,-5,9,-12,13,-12,9,-5,2,0,0
11a_339,3,-7,11,-13,11,-7,3,0,0,0,0
11a_340,4,-11,18,-21,18,-11,4,0,0,0,0
11a_341,6,-15,19,-15,6,0,0,0,0,0,0
11a_342,4,-7,7,-7,4,0,0,0,0,0,0
11a_343,8,-15,8,0,0,0,0,0,0,0,0
11a_344,3,-15,29,-35,29,-15,3,0,0,0,0
11a_345,5,-23,35,-23,5,0,0,0,0,0,0
11a_346,1,-5,12,-18,21,-18,12,-5,1,0,0
11a_347,2,-11,26,-33,26,-11,2,0,0,0,0
11a_348,1,-7,19,-29,33,-29,19,-7,1,0,0
11a_349,2,-14,37,-49,37,-14,2,0,0,0,0
11a_350,1,-7,21,-39,49,-39,21,-7,1,0,0
11a_351,1,-7,20,-34,41,-34,20,-7,1,0,0
11a_352,2,-13,32,-41,32,-13,2,0,0,0,0
11a_353,5,-15,26,-31,26,-15,5,0,0,0,0
11a_354,9,-26,35,-26,9,0,0,0,0,0,0
11a_355,2,-4,6,-7,7,-7,6,-4,2,0,0
11a_356,4,-10,16,-19,16,-10,4,0,0,0,0
11a_357,4,-11,19,-23,19,-11,4,0,0,0,0
11a_358,3,-5,5,-5,5,-5,3,0,0,0,0
11a_359,6,-13,15,-13,6,0,0,0,0,0,0
11a_360,6,-14,17,-14,6,0,0,0,0,0,0
11a_361,7,-17,21,-17,7,0,0,0,0,0,0
11a_362,10,-19,10,0,0,0,0,0,0,0,0
11a_363,9,-17,9,0,0,0,0,0,0,0,0
11a_364,2,-3,3,-3,3,-3,3,-3,2,0,0
11a_365,4,-8,9,-9,9,-8,4,0,0,0,0
11a_366,8,-20,25,-20,8,0,0,0,0,0,0
11a_367,1,-1,1,-1,1,-1,1,-1,1,-1,1
11n_1,1,-7,11,-7,1,0,0,0,0,0,0
11n_2,2,-8,12,-13,12,-8,2,0,0,0,0
11n_3,3,-11,15,-11,3,0,0,0,0,0,0
11n_4,1,-5,11,-15,11,-5,1,0,0,0,0
11n_5,1,-7,17,-21,17,-7,1,0,0,0,0
11n_6,1,-3,3,-3,3,-3,1,0,0,0,0
11n_7,1,-6,16,-21,16,-6,1,0,0,0,0
11n_8,1,-6,12,-15,12,-6,1,0,0,0,0
11n_9,1,-3,1,4,-7,4,1,-3,1,0,0
11n_10,1,-7,15,-19,15,-7,1,0,0,0,0
11n_11,1,-5,13,-17,13,-5,1,0,0,0,0
11n_12,1,-3,5,-3,1,0,0,0,0,0,0
11n_13,1,-3,2,-1,1,-1,2,-3,1,0,0
11n_14,1,-6,10,-11,10,-6,1,0,0,0,0
11n_15,1,-4,8,-9,8,-4,1,0,0,0,0
11n_16,2,-7,7,-5,7,-7,2,0,0,0,0
11n_17,2,-12,19,-12,2,0,0,0,0,0,0
11n_18,2,-8,13,-8,2,0,0,0,0,0,0
11n_19,1,-2,0,1,0,-2,1,0,0,0,0
11n_20,2,-6,7,-6,2,0,0,0,0,0,0
11n_21,1,-5,11,-15,11,-5,1,0,0,0,0
11n_22,1,-5,13,-17,13,-5,1,0,0,0,0
11n_23,1,-3,5,-4,3,-4,5,-3,1,0,0
11n_24,1,-3,5,-5,5,-3,1,0,0,0,0
11n_25,1,-5,11,-13,11,-5,1,0,0,0,0
11n_26,1,-5,9,-11,9,-5,1,0,0,0,0
11n_27,1,-3,3,-2,1,-2,3,-3,1,0,0
11n_28,1,-5,9,-5,1,0,0,0,0,0,0
11n_29,3,-13,19,-13,3,0,0,0,0,0,0
11n_30,2,-6,6,-5,6,-6,2,0,0,0,0
11n_31,1,-2,-2,5,-2,-2,1,0,0,0,0
11n_32,1,-6,16,-23,16,-6,1,0,0,0,0
11n_33,1,-6,12,-13,12,-6,1,0,0,0,0
11n_34,1,0,0,0,0,0,0,0,0,0,0
11n_35,2,-10,20,-25,20,-10,2,0,0,0,0
11n_36,1,-4,8,-13,15,-13,8,-4,1,0,0
11n_37,1,-3,5,-7,5,-3,1,0,0,0,0
11n_38,1,-1,-1,-1,1,0,0,0,0,0,0
11n_39,2,-6,9,-6,2,0,0,0,0,0,0
11n_40,2,-8,18,-23,18,-8,2,0,0,0,0
11n_41,1,-4,8,-9,9,-9,8,-4,1,0,0
11n_42,1,0,0,0,0,0,0,0,0,0,0
11n_43,2,-10,20,-25,20,-10,2,0,0,0,0
11n_44,1,-4,8,-13,15,-13,8,-4,1,0,0
11n_45,2,-6,9,-6,2,0,0,0,0,0,0
11n_46,2,-8,18,-23,18,-8,2,0,0,0,0
11n_47,1,-4,8,-9,9,-9,8,-4,1,0,0
11n_48,1,-3,6,-9,6,-3,1,0,0,0,0
11n_49,1,0,-3,0,1,0,0,0,0,0,0
11n_50,2,-6,9,-6,2,0,0,0,0,0,0
11n_51,1,-4,6,-7,6,-4,1,0,0,0,0
11n_52,1,-6,14,-17,14,-6,1,0,0,0,0
11n_53,1,-4,8,-11,8,-4,1,0,0,0,0
11n_54,1,-4,10,-13,10,-4,1,0,0,0,0
11n_55,1,-6,14,-19,14,-6,1,0,0,0,0
11n_56,1,-4,8,-9,8,-4,1,0,0,0,0
11n_57,1,-3,2,1,-3,1,2,-3,1,0,0
11n_58,1,-4,8,-9,8,-4,1,0,0,0,0
11n_59,1,-6,12,-15,12,-6,1,0,0,0,0
11n_60,1,-3,4,-5,5,-5,4,-3,1,0,0
11n_61,1,-3,4,-1,-1,-1,4,-3,1,0,0
11n_62,2,-8,13,-8,2,0,0,0,0,0,0
11n_63,2,-10,15,-10,2,0,0,0,0,0,0
11n_64,2,-5,3,-1,3,-5,2,0,0,0,0
11n_65,3,-8,11,-8,3,0,0,0,0,0,0
11n_66,1,-7,18,-23,18,-7,1,0,0,0,0
11n_67,2,-5,2,0,0,0,0,0,0,0,0
11n_68,4,-16,23,-16,4,0,0,0,0,0,0
11n_69,2,-7,9,-9,9,-7,2,0,0,0,0
11n_70,1,-2,2,-3,2,-2,1,0,0,0,0
11n_71,2,-7,14,-17,14,-7,2,0,0,0,0
11n_72,2,-9,18,-23,18,-9,2,0,0,0,0
11n_73,1,-2,3,-2,1,0,0,0,0,0,0
11n_74,1,-2,3,-2,1,0,0,0,0,0,0
11n_75,2,-7,14,-17,14,-7,2,0,0,0,0
11n_76,1,-3,6,-8,9,-8,6,-3,1,0,0
11n_77,1,-1,-2,8,-11,8,-2,-1,1,0,0
11n_78,1,-3,6,-8,9,-8,6,-3,1,0,0
11n_79,2,-4,3,-4,2,0,0,0,0,0,0
11n_80,1,-1,-5,9,-5,-1,1,0,0,0,0
11n_81,1,-3,4,-4,3,-4,4,-3,1,0,0
11n_82,1,-3,4,-3,4,-3,1,0,0,0,0
11n_83,3,-12,19,-12,3,0,0,0,0,0,0
11n_84,2,-9,13,-9,2,0,0,0,0,0,0
11n_85,1,-5,10,-13,10,-5,1,0,0,0,0
11n_86,1,-4,7,-9,7,-4,1,0,0,0,0
11n_87,1,-5,12,-15,12,-5,1,0,0,0,0
11n_88,1,-3,2,0,-1,0,2,-3,1,0,0
11n_89,1,-7,14,-17,14,-7,1,0,0,0,0
11n_90,2,-7,8,-7,8,-7,2,0,0,0,0
11n_91,1,-8,13,-8,1,0,0,0,0,0,0
11n_92,1,-3,3,-1,3,-3,1,0,0,0,0
11n_93,3,-7,9,-9,9,-7,3,0,0,0,0
11n_94,1,-6,13,-17,13,-6,1,0,0,0,0
11n_95,1,-5,7,-7,7,-5,1,0,0,0,0
11n_96,1,-2,1,1,1,-2,1,0,0,0,0
11n_97,2,-5,2,0,0,0,0,0,0,0,0
11n_98,1,-7,16,-21,16,-7,1,0,0,0,0
11n_99,3,-10,13,-10,3,0,0,0,0,0,0
11n_100,2,-11,19,-11,2,0,0,0,0,0,0
11n_101,2,-10,15,-10,2,0,0,0,0,0,0
11n_102,1,-1,-1,-1,1,0,0,0,0,0,0
11n_103,1,-7,15,-19,15,-7,1,0,0,0,0
11n_104,1,-3,2,2,-5,2,2,-3,1,0,0
11n_105,1,-7,16,-21,16,-7,1,0,0,0,0
11n_106,1,-3,6,-7,6,-3,1,0,0,0,0
11n_107,1,-3,4,-2,1,-2,4,-3,1,0,0
11n_108,1,-8,17,-21,17,-8,1,0,0,0,0
11n_109,1,-7,13,-15,13,-7,1,0,0,0,0
11n_110,1,-4,9,-13,9,-4,1,0,0,0,0
11n_111,1,-1,-3,5,-3,-1,1,0,0,0,0
11n_112,1,-5,13,-17,13,-5,1,0,0,0,0
11n_113,1,-9,15,-9,1,0,0,0,0,0,0
11n_114,3,-13,21,-13,3,0,0,0,0,0,0
11n_115,1,-6,18,-27,18,-6,1,0,0,0,0
11n_116,1,0,-3,0,1,0,0,0,0,0,0
11n_117,3,-9,11,-9,3,0,0,0,0,0,0
11n_118,1,-4,4,-3,4,-4,1,0,0,0,0
11n_119,1,-6,16,-23,16,-6,1,0,0,0,0
11n_120,1,-4,7,-8,7,-8,7,-4,1,0,0
11n_121,1,-6,10,-11,10,-6,1,0,0,0,0
11n_122,2,-7,9,-7,2,0,0,0,0,0,0
11n_123,3,-14,23,-14,3,0,0,0,0,0,0
11n_124,1,-6,14,-17,14,-6,1,0,0,0,0
11n_125,1,-6,15,-19,15,-6,1,0,0,0,0
11n_126,3,-6,4,-1,4,-6,3,0,0,0,0
11n_127,1,-5,13,-17,13,-5,1,0,0,0,0
11n_128,1,-5,10,-11,10,-5,1,0,0,0,0
11n_129,1,-4,10,-13,10,-4,1,0,0,0,0
11n_130,1,-5,12,-17,12,-5,1,0,0,0,0
11n_131,1,-6,16,-21,16,-6,1,0,0,0,0
11n_132,2,-6,9,-6,2,0,0,0,0,0,0
11n_133,1,-4,6,-2,-1,-2,6,-4,1,0,0
11n_134,3,-12,17,-12,3,0,0,0,0,0,0
11n_135,1,-2,0,1,0,-2,1,0,0,0,0
11n_136,3,-8,13,-15,13,-8,3,0,0,0,0
11n_137,1,-7,13,-15,13,-7,1,0,0,0,0
11n_138,2,-4,3,-4,2,0,0,0,0,0,0
11n_139,2,-5,2,0,0,0,0,0,0,0,0
11n_140,2,-13,21,-13,2,0,0,0,0,0,0
11n_141,5,-11,5,0,0,0,0,0,0,0,0
11n_142,1,-8,15,-8,1,0,0,0,0,0,0
11n_143,1,-2,1,-1,1,-2,1,0,0,0,0
11n_144,1,-7,15,-19,15,-7,1,0,0,0,0
11n_145,1,-1,-3,7,-3,-1,1,0,0,0,0
11n_146,1,-5,15,-21,15,-5,1,0,0,0,0
11n_147,1,-4,7,-5,3,-5,7,-4,1,0,0
11n_148,1,-5,10,-14,15,-14,10,-5,1,0,0
11n_149,1,-4,6,-4,3,-4,6,-4,1,0,0
11n_150,2,-9,17,-19,17,-9,2,0,0,0,0
11n_151,2,-6,7,-6,2,0,0,0,0,0,0
11n_152,2,-6,7,-6,2,0,0,0,0,0,0
11n_153,1,-4,7,-10,13,-10,7,-4,1,0,0
11n_154,1,-7,19,-25,19,-7,1,0,0,0,0
11n_155,2,-8,11,-9,11,-8,2,0,0,0,0
11n_156,1,-7,18,-25,18,-7,1,0,0,0,0
11n_157,1,-6,15,-21,15,-6,1,0,0,0,0
11n_158,1,-4,7,-7,7,-7,7,-4,1,0,0
11n_159,1,-6,17,-23,17,-6,1,0,0,0,0
11n_160,1,-6,16,-21,16,-6,1,0,0,0,0
11n_161,2,-8,14,-15,14,-8,2,0,0,0,0
11n_162,3,-14,21,-14,3,0,0,0,0,0,0
11n_163,1,-8,22,-29,22,-8,1,0,0,0,0
11n_164,1,-5,10,-13,10,-5,1,0,0,0,0
11n_165,1,-7,20,-29,20,-7,1,0,0,0,0
11n_166,1,-4,8,-11,11,-11,8,-4,1,0,0
11n_167,1,-5,15,-21,15,-5,1,0,0,0,0
11n_168,1,-6,18,-25,18,-6,1,0,0,0,0
11n_169,3,-6,6,-5,6,-6,3,0,0,0,0
11n_170,3,-16,25,-16,3,0,0,0,0,0,0
11n_171,6,-16,21,-16,6,0,0,0,0,0,0
11n_172,1,-5,11,-15,11,-5,1,0,0,0,0
11n_173,1,-4,8,-7,5,-7,8,-4,1,0,0
11n_174,2,-11,22,-27,22,-11,2,0,0,0,0
11n_175,2,-9,14,-15,14,-9,2,0,0,0,0
11n_176,1,-6,15,-19,15,-6,1,0,0,0,0
11n_177,1,-5,11,-16,17,-16,11,-5,1,0,0
11n_178,2,-9,22,-29,22,-9,2,0,0,0,0
11n_179,1,-7,18,-25,18,-7,1,0,0,0,0
11n_180,3,-7,11,-13,11,-7,3,0,0,0,0
11n_181,5,-11,13,-11,5,0,0,0,0,0,0
11n_182,1,-5,11,-18,23,-18,11,-5,1,0,0
11n_183,1,1,-6,9,-6,1,1,0,0,0,0
11n_184,2,-9,20,-25,20,-9,2,0,0,0,0
11n_185,2,-11,24,-31,24,-11,2,0,0,0,0
12a_1,1,-7,23,-46,59,-46,23,-7,1,0,0
12a_2,1,-7,21,-36,41,-36,21,-7,1,0,0
12a_3,2,-14,40,-57,40,-14,2,0,0,0,0
12a_4,1,-7,23,-48,63,-48,23,-7,1,0,0
12a_5,3,-19,47,-61,47,-19,3,0,0,0,0
12a_6,1,-7,23,-44,53,-44,23,-7,1,0,0
12a_7,1,-8,28,-55,67,-55,28,-8,1,0,0
12a_8,1,-7,21,-38,47,-38,21,-7,1,0,0
12a_9,2,-12,28,-35,28,-12,2,0,0,0,0
12a_10,3,-19,49,-65,49,-19,3,0,0,0,0
12a_11,1,-7,21,-34,39,-34,21,-7,1,0,0
12a_12,2,-14,40,-55,40,-14,2,0,0,0,0
12a_13,1,-8,28,-55,69,-55,28,-8,1,0,0
12a_14,1,-8,28,-55,67,-55,28,-8,1,0,0
12a_15,1,-8,28,-55,69,-55,28,-8,1,0,0
12a_16,1,-7,22,-43,55,-43,22,-7,1,0,0
12a_17,1,-7,24,-49,61,-49,24,-7,1,0,0
12a_18,1,-7,20,-31,33,-31,20,-7,1,0,0
12a_19,1,-7,22,-41,49,-41,22,-7,1,0,0
12a_20,1,-7,22,-41,51,-41,22,-7,1,0,0
12a_21,4,-21,45,-57,45,-21,4,0,0,0,0
12a_22,2,-13,35,-49,35,-13,2,0,0,0,0
12a_23,2,-15,45,-65,45,-15,2,0,0,0,0
12a_24,1,-7,20,-33,39,-33,20,-7,1,0,0
12a_25,2,-15,44,-63,44,-15,2,0,0,0,0
12a_26,1,-7,20,-29,31,-29,20,-7,1,0,0
12a_27,2,-15,45,-63,45,-15,2,0,0,0,0
12a_28,2,-15,42,-57,42,-15,2,0,0,0,0
12a_29,1,-7,24,-48,59,-48,24,-7,1,0,0
12a_30,1,-7,22,-40,49,-40,22,-7,1,0,0
12a_31,2,-13,33,-43,33,-13,2,0,0,0,0
12a_32,2,-13,34,-45,34,-13,2,0,0,0,0
12a_33,1,-7,22,-40,49,-40,22,-7,1,0,0
12a_34,2,-9,16,-20,21,-20,16,-9,2,0,0
12a_35,4,-20,40,-49,40,-20,4,0,0,0,0
12a_36,2,-10,21,-30,33,-30,21,-10,2,0,0
12a_37,3,-15,30,-37,30,-15,3,0,0,0,0
12a_38,4,-18,27,-18,4,0,0,0,0,0,0
12a_39,1,-7,21,-40,49,-40,21,-7,1,0,0
12a_40,1,-7,23,-46,57,-46,23,-7,1,0,0
12a_41,2,-9,23,-37,43,-37,23,-9,2,0,0
12a_42,3,-13,30,-39,30,-13,3,0,0,0,0
12a_43,6,-23,45,-55,45,-23,6,0,0,0,0
12a_44,4,-22,50,-65,50,-22,4,0,0,0,0
12a_45,1,-8,22,-37,43,-37,22,-8,1,0,0
12a_46,2,-15,38,-51,38,-15,2,0,0,0,0
12a_47,3,-19,45,-59,45,-19,3,0,0,0,0
12a_48,1,-8,28,-57,73,-57,28,-8,1,0,0
12a_49,5,-23,53,-69,53,-23,5,0,0,0,0
12a_50,1,-8,20,-30,33,-30,20,-8,1,0,0
12a_51,2,-17,45,-61,45,-17,2,0,0,0,0
12a_52,3,-9,15,-18,19,-18,15,-9,3,0,0
12a_53,6,-21,38,-45,38,-21,6,0,0,0,0
12a_54,3,-17,39,-51,39,-17,3,0,0,0,0
12a_55,5,-18,34,-41,34,-18,5,0,0,0,0
12a_56,7,-22,31,-22,7,0,0,0,0,0,0
12a_57,3,-17,41,-55,41,-17,3,0,0,0,0
12a_58,1,-7,23,-44,55,-44,23,-7,1,0,0
12a_59,1,-8,28,-57,71,-57,28,-8,1,0,0
12a_60,1,-8,28,-57,73,-57,28,-8,1,0,0
12a_61,1,-7,21,-38,45,-38,21,-7,1,0,0
12a_62,2,-12,30,-41,30,-12,2,0,0,0,0
12a_63,1,-8,28,-57,71,-57,28,-8,1,0,0
12a_64,4,-22,50,-65,50,-22,4,0,0,0,0
12a_65,1,-8,22,-37,43,-37,22,-8,1,0,0
12a_66,1,-7,25,-52,67,-52,25,-7,1,0,0
12a_67,1,-8,26,-47,55,-47,26,-8,1,0,0
12a_68,2,-15,44,-63,44,-15,2,0,0,0,0
12a_69,1,-8,27,-52,63,-52,27,-8,1,0,0
12a_70,1,-8,27,-50,61,-50,27,-8,1,0,0
12a_71,1,-8,25,-44,51,-44,25,-8,1,0,0
12a_72,2,-16,47,-67,47,-16,2,0,0,0,0
12a_73,2,-17,51,-71,51,-17,2,0,0,0,0
12a_74,1,-7,26,-57,73,-57,26,-7,1,0,0
12a_75,5,-24,46,-55,46,-24,5,0,0,0,0
12a_76,8,-36,55,-36,8,0,0,0,0,0,0
12a_77,1,-7,24,-49,63,-49,24,-7,1,0,0
12a_78,2,-8,19,-29,33,-29,19,-8,2,0,0
12a_79,1,-7,22,-43,55,-43,22,-7,1,0,0
12a_80,1,-7,21,-36,43,-36,21,-7,1,0,0
12a_81,2,-14,38,-51,38,-14,2,0,0,0,0
12a_82,6,-22,42,-51,42,-22,6,0,0,0,0
12a_83,3,-20,48,-63,48,-20,3,0,0,0,0
12a_84,1,-7,22,-43,53,-43,22,-7,1,0,0
12a_85,2,-8,19,-28,31,-28,19,-8,2,0,0
12a_86,4,-17,39,-51,39,-17,4,0,0,0,0
12a_87,1,-7,20,-37,45,-37,20,-7,1,0,0
12a_88,1,-8,30,-65,83,-65,30,-8,1,0,0
12a_89,4,-17,38,-49,38,-17,4,0,0,0,0
12a_90,1,-7,24,-49,61,-49,24,-7,1,0,0
12a_91,1,-8,26,-47,57,-47,26,-8,1,0,0
12a_92,1,-8,23,-40,47,-40,23,-8,1,0,0
12a_93,3,-9,16,-21,23,-21,16,-9,3,0,0
12a_94,6,-20,35,-41,35,-20,6,0,0,0,0
12a_95,3,-18,46,-61,46,-18,3,0,0,0,0
12a_96,5,-15,24,-27,24,-15,5,0,0,0,0
12a_97,10,-32,45,-32,10,0,0,0,0,0,0
12a_98,1,-7,22,-41,49,-41,22,-7,1,0,0
12a_99,1,-7,24,-47,59,-47,24,-7,1,0,0
12a_100,3,-21,53,-71,53,-21,3,0,0,0,0
12a_101,1,-7,25,-50,63,-50,25,-7,1,0,0
12a_102,7,-27,53,-65,53,-27,7,0,0,0,0
12a_103,3,-20,52,-69,52,-20,3,0,0,0,0
12a_104,4,-17,37,-47,37,-17,4,0,0,0,0
12a_105,1,-7,17,-26,29,-26,17,-7,1,0,0
12a_106,2,-14,34,-45,34,-14,2,0,0,0,0
12a_107,7,-27,53,-65,53,-27,7,0,0,0,0
12a_108,1,-8,26,-51,63,-51,26,-8,1,0,0
12a_109,2,-14,35,-47,35,-14,2,0,0,0,0
12a_110,3,-18,42,-55,42,-18,3,0,0,0,0
12a_111,1,-8,26,-47,57,-47,26,-8,1,0,0
12a_112,1,-7,20,-35,41,-35,20,-7,1,0,0
12a_113,1,-7,24,-48,59,-48,24,-7,1,0,0
12a_114,4,-21,46,-59,46,-21,4,0,0,0,0
12a_115,1,-7,25,-50,63,-50,25,-7,1,0,0
12a_116,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_117,4,-21,46,-59,46,-21,4,0,0,0,0
12a_118,2,-13,32,-43,32,-13,2,0,0,0,0
12a_119,1,-7,22,-40,49,-40,22,-7,1,0,0
12a_120,1,-8,26,-51,63,-51,26,-8,1,0,0
12a_121,2,-13,33,-45,33,-13,2,0,0,0,0
12a_122,1,-7,20,-36,43,-36,20,-7,1,0,0
12a_123,1,-7,19,-30,35,-30,19,-7,1,0,0
12a_124,2,-14,36,-47,36,-14,2,0,0,0,0
12a_125,1,-12,44,-67,44,-12,1,0,0,0,0
12a_126,1,-8,26,-49,61,-49,26,-8,1,0,0
12a_127,3,-17,37,-45,37,-17,3,0,0,0,0
12a_128,5,-25,41,-25,5,0,0,0,0,0,0
12a_129,1,-7,19,-32,37,-32,19,-7,1,0,0
12a_130,2,-14,36,-49,36,-14,2,0,0,0,0
12a_131,1,-8,26,-49,59,-49,26,-8,1,0,0
12a_132,1,-8,26,-49,61,-49,26,-8,1,0,0
12a_133,1,-8,26,-49,59,-49,26,-8,1,0,0
12a_134,1,-8,26,-47,57,-47,26,-8,1,0,0
12a_135,2,-15,42,-57,42,-15,2,0,0,0,0
12a_136,1,-8,26,-47,55,-47,26,-8,1,0,0
